Home Lang,Number of Records,Snap Dat,Survey Year,Wh Stdt Key
Chinese,1,23/12/2020 12:00:00 AM,2018,115148
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115149
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115150
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115151
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115152
Chinese,1,23/12/2020 12:00:00 AM,2018,115153
Chinese,1,23/12/2020 12:00:00 AM,2018,115154
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115155
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115156
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115157
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115158
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115159
Chinese,1,23/12/2020 12:00:00 AM,2018,115160
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115161
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115163
Chinese,1,23/12/2020 12:00:00 AM,2018,115164
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115165
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115166
Chinese,1,23/12/2020 12:00:00 AM,2018,115167
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115168
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115170
Chinese,1,23/12/2020 12:00:00 AM,2018,115171
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115172
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115173
Chinese,1,23/12/2020 12:00:00 AM,2018,115174
Chinese,1,23/12/2020 12:00:00 AM,2018,115175
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115177
Chinese,1,23/12/2020 12:00:00 AM,2018,115178
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115179
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115180
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115181
Chinese,1,23/12/2020 12:00:00 AM,2018,115182
Chinese,1,23/12/2020 12:00:00 AM,2018,115183
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115184
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115185
Chinese,1,23/12/2020 12:00:00 AM,2018,115186
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115187
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115188
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115189
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115190
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115191
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115192
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115193
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115194
Chinese,1,23/12/2020 12:00:00 AM,2018,116221
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116222
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116223
Chinese,1,23/12/2020 12:00:00 AM,2018,116224
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116225
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116226
Chinese,1,23/12/2020 12:00:00 AM,2018,116227
Chinese,1,23/12/2020 12:00:00 AM,2018,116228
Chinese,1,23/12/2020 12:00:00 AM,2018,116229
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116230
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116231
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116232
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116233
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116235
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116236
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116238
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116239
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116240
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116241
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116242
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116243
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116244
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116245
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116246
Chinese,1,23/12/2020 12:00:00 AM,2018,116247
Chinese,1,23/12/2020 12:00:00 AM,2018,116250
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116251
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116252
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116253
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116254
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116256
Chinese,1,23/12/2020 12:00:00 AM,2018,116257
Chinese,1,23/12/2020 12:00:00 AM,2018,116258
Chinese,1,23/12/2020 12:00:00 AM,2018,116259
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116260
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116261
Chinese,1,23/12/2020 12:00:00 AM,2018,116262
Chinese,1,23/12/2020 12:00:00 AM,2018,116263
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116264
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116265
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116267
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116268
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116269
Chinese,1,23/12/2020 12:00:00 AM,2018,116270
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116271
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116272
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116273
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116274
Chinese,1,23/12/2020 12:00:00 AM,2018,116275
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116276
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116277
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116278
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116279
Chinese,1,23/12/2020 12:00:00 AM,2018,116280
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116281
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116282
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116283
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116284
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116285
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116286
Chinese,1,23/12/2020 12:00:00 AM,2018,116287
Chinese,1,23/12/2020 12:00:00 AM,2018,116288
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116289
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116290
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116291
Chinese,1,23/12/2020 12:00:00 AM,2018,116292
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116293
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116295
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116296
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116297
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116298
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116300
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116301
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116302
Chinese,1,23/12/2020 12:00:00 AM,2018,116303
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116304
Chinese,1,23/12/2020 12:00:00 AM,2018,116305
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116306
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116307
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116308
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116309
Chinese,1,23/12/2020 12:00:00 AM,2018,116310
Chinese,1,23/12/2020 12:00:00 AM,2018,116311
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116312
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116313
Chinese,1,23/12/2020 12:00:00 AM,2018,116314
Chinese,1,23/12/2020 12:00:00 AM,2018,116315
Chinese,1,23/12/2020 12:00:00 AM,2018,116316
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116317
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116318
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116319
Chinese,1,23/12/2020 12:00:00 AM,2018,116320
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116321
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116322
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116323
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116324
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116325
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116327
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116328
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116329
Chinese,1,23/12/2020 12:00:00 AM,2018,116331
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116332
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116333
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116334
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116335
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116336
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116337
Chinese,1,23/12/2020 12:00:00 AM,2018,116338
Chinese,1,23/12/2020 12:00:00 AM,2018,116339
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116340
Chinese,1,23/12/2020 12:00:00 AM,2018,116341
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116342
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116343
Chinese,1,23/12/2020 12:00:00 AM,2018,116344
Chinese,1,23/12/2020 12:00:00 AM,2018,116345
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116346
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116347
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116348
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110297
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110298
Chinese,1,23/12/2020 12:00:00 AM,2018,110299
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110301
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110302
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110305
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110306
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110307
Chinese,1,23/12/2020 12:00:00 AM,2018,110308
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110310
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110311
Chinese,1,23/12/2020 12:00:00 AM,2018,110312
Chinese,1,23/12/2020 12:00:00 AM,2018,110313
Chinese,1,23/12/2020 12:00:00 AM,2018,110314
Chinese,1,23/12/2020 12:00:00 AM,2018,110315
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110316
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110317
Chinese,1,23/12/2020 12:00:00 AM,2018,110318
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110319
Chinese,1,23/12/2020 12:00:00 AM,2018,110320
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110321
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110322
Chinese,1,23/12/2020 12:00:00 AM,2018,110323
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110324
Chinese,1,23/12/2020 12:00:00 AM,2018,110325
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110327
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110328
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110329
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110330
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110332
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110333
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110334
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110335
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110336
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110337
Chinese,1,23/12/2020 12:00:00 AM,2018,110338
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110339
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110340
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110341
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110342
Chinese,1,23/12/2020 12:00:00 AM,2018,110343
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110344
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110346
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110347
Chinese,1,23/12/2020 12:00:00 AM,2018,110348
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110350
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110351
Chinese,1,23/12/2020 12:00:00 AM,2018,110353
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110355
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110357
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110358
Chinese,1,23/12/2020 12:00:00 AM,2018,110359
Chinese,1,23/12/2020 12:00:00 AM,2018,110360
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110361
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110362
Chinese,1,23/12/2020 12:00:00 AM,2018,110363
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110365
Korean,1,23/12/2020 12:00:00 AM,2018,110366
Chinese,1,23/12/2020 12:00:00 AM,2018,110367
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110368
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110371
Hindi,1,23/12/2020 12:00:00 AM,2018,110372
English,1,23/12/2020 12:00:00 AM,2018,110374
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110375
Chinese,1,23/12/2020 12:00:00 AM,2018,110376
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110377
Chinese,1,23/12/2020 12:00:00 AM,2018,110378
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110380
English,1,23/12/2020 12:00:00 AM,2018,110382
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110383
French,1,23/12/2020 12:00:00 AM,2018,110384
Chinese,1,23/12/2020 12:00:00 AM,2018,110387
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110388
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110389
Hindi,1,23/12/2020 12:00:00 AM,2018,110390
Chinese,1,23/12/2020 12:00:00 AM,2018,110391
Chinese,1,23/12/2020 12:00:00 AM,2018,110392
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110393
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110394
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110397
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110398
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110399
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110401
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110402
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110404
Chinese,1,23/12/2020 12:00:00 AM,2018,110405
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110408
English,1,23/12/2020 12:00:00 AM,2018,110410
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110413
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110414
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110416
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110417
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110418
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110419
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110420
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110421
Chinese,1,23/12/2020 12:00:00 AM,2018,110422
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110423
Chinese,1,23/12/2020 12:00:00 AM,2018,110425
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110426
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110427
Chinese,1,23/12/2020 12:00:00 AM,2018,110428
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110430
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110431
Chinese,1,23/12/2020 12:00:00 AM,2018,110432
Chinese,1,23/12/2020 12:00:00 AM,2018,110433
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110434
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110435
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110436
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110438
Chinese,1,23/12/2020 12:00:00 AM,2018,110439
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110440
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110441
Chinese,1,23/12/2020 12:00:00 AM,2018,110442
Chinese,1,23/12/2020 12:00:00 AM,2018,110640
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110641
Chinese,1,23/12/2020 12:00:00 AM,2018,110642
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110643
Chinese,1,23/12/2020 12:00:00 AM,2018,110645
Chinese,1,23/12/2020 12:00:00 AM,2018,110646
Chinese,1,23/12/2020 12:00:00 AM,2018,110647
Chinese,1,23/12/2020 12:00:00 AM,2018,110648
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110649
Chinese,1,23/12/2020 12:00:00 AM,2018,110650
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110651
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110652
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110653
Hindi,1,23/12/2020 12:00:00 AM,2018,110654
English,1,23/12/2020 12:00:00 AM,2018,110655
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110656
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110657
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110659
Chinese,1,23/12/2020 12:00:00 AM,2018,110660
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110662
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110663
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110665
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110666
Chinese,1,23/12/2020 12:00:00 AM,2018,110669
Chinese,1,23/12/2020 12:00:00 AM,2018,110671
Chinese,1,23/12/2020 12:00:00 AM,2018,110673
Chinese,1,23/12/2020 12:00:00 AM,2018,110674
Chinese,1,23/12/2020 12:00:00 AM,2018,110675
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110676
Chinese,1,23/12/2020 12:00:00 AM,2018,110677
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110678
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110681
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110684
Japanese,1,23/12/2020 12:00:00 AM,2018,110688
Chinese,1,23/12/2020 12:00:00 AM,2018,110691
Chinese,1,23/12/2020 12:00:00 AM,2018,110693
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110695
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110697
English,1,23/12/2020 12:00:00 AM,2018,110699
English,1,23/12/2020 12:00:00 AM,2018,110700
Chinese,1,23/12/2020 12:00:00 AM,2018,110702
Filipino,1,23/12/2020 12:00:00 AM,2018,110706
Korean,1,23/12/2020 12:00:00 AM,2018,110708
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110709
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110710
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110711
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110717
Chinese,1,23/12/2020 12:00:00 AM,2018,110720
Chinese,1,23/12/2020 12:00:00 AM,2018,110722
Chinese,1,23/12/2020 12:00:00 AM,2018,110725
Japanese,1,23/12/2020 12:00:00 AM,2018,110729
English,1,23/12/2020 12:00:00 AM,2018,110733
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110738
Chinese,1,23/12/2020 12:00:00 AM,2018,110740
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110742
English,1,23/12/2020 12:00:00 AM,2018,110746
Chinese,1,23/12/2020 12:00:00 AM,2018,110750
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110752
English,1,23/12/2020 12:00:00 AM,2018,110754
Hindi,1,23/12/2020 12:00:00 AM,2018,110760
English,1,23/12/2020 12:00:00 AM,2018,110763
Chinese,1,23/12/2020 12:00:00 AM,2018,110764
Korean,1,23/12/2020 12:00:00 AM,2018,110765
Hindi,1,23/12/2020 12:00:00 AM,2018,110766
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110767
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110771
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110772
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110773
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110774
English,1,23/12/2020 12:00:00 AM,2018,110776
Chinese,1,23/12/2020 12:00:00 AM,2018,110778
English,1,23/12/2020 12:00:00 AM,2018,110779
Chinese,1,23/12/2020 12:00:00 AM,2018,110780
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110784
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110789
Chinese,1,23/12/2020 12:00:00 AM,2018,110793
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110806
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110810
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110819
English,1,23/12/2020 12:00:00 AM,2018,110826
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110829
Chinese,1,23/12/2020 12:00:00 AM,2018,110832
Chinese,1,23/12/2020 12:00:00 AM,2018,110836
Chinese,1,23/12/2020 12:00:00 AM,2018,110840
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110841
Chinese,1,23/12/2020 12:00:00 AM,2018,110845
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110846
Chinese,1,23/12/2020 12:00:00 AM,2018,110847
English,1,23/12/2020 12:00:00 AM,2018,110848
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110853
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110854
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110856
Chinese,1,23/12/2020 12:00:00 AM,2018,110858
Hindi,1,23/12/2020 12:00:00 AM,2018,110865
English,1,23/12/2020 12:00:00 AM,2018,110867
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110869
English,1,23/12/2020 12:00:00 AM,2018,110871
English,1,23/12/2020 12:00:00 AM,2018,110874
English,1,23/12/2020 12:00:00 AM,2018,110877
Chinese,1,23/12/2020 12:00:00 AM,2018,110880
English,1,23/12/2020 12:00:00 AM,2018,110887
English,1,23/12/2020 12:00:00 AM,2018,110888
Chinese,1,23/12/2020 12:00:00 AM,2018,110893
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110895
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110896
Not Applicable,1,23/12/2020 12:00:00 AM,2018,110897
Chinese,1,23/12/2020 12:00:00 AM,2018,110898
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115499
Chinese,1,23/12/2020 12:00:00 AM,2018,115500
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115501
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115502
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115503
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115504
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115505
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115506
Chinese,1,23/12/2020 12:00:00 AM,2018,115507
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115508
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115509
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115510
Information Not Available,1,23/12/2020 12:00:00 AM,2018,115511
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115512
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115513
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115514
Chinese,1,23/12/2020 12:00:00 AM,2018,115515
Chinese,1,23/12/2020 12:00:00 AM,2018,115516
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115517
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115518
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115519
Chinese,1,23/12/2020 12:00:00 AM,2018,115520
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115521
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115522
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115523
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115524
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115525
Chinese,1,23/12/2020 12:00:00 AM,2018,115526
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115527
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115528
Chinese,1,23/12/2020 12:00:00 AM,2018,115529
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115530
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115531
Chinese,1,23/12/2020 12:00:00 AM,2018,115532
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115533
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115534
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115535
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115536
Chinese,1,23/12/2020 12:00:00 AM,2018,115537
Chinese,1,23/12/2020 12:00:00 AM,2018,115538
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115539
Chinese,1,23/12/2020 12:00:00 AM,2018,115540
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115541
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115542
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115543
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115544
Information Not Available,1,23/12/2020 12:00:00 AM,2018,115545
Chinese,1,23/12/2020 12:00:00 AM,2018,115546
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115547
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115548
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115549
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115550
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115551
Chinese,1,23/12/2020 12:00:00 AM,2018,115552
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115553
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115554
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115555
Chinese,1,23/12/2020 12:00:00 AM,2018,115556
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115557
Chinese,1,23/12/2020 12:00:00 AM,2018,115558
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115559
